term_a,term_b,count,npmi
throat,throat gurgle,99,0.19640239073181787
paralyze,throat,41,0.1960966383724371
throat,ues,158,0.1957049631004195
gurgle,nausea,206,0.19551390581573186
bloat,noise,26,0.19516353425185073
flatulence,pain,55,0.1950370996413678
diaphragm,muscle,33,0.1950060514955406
relax the muscle,throat,36,0.19496939165645402
bloating,pain,166,0.1948870298318932
misdiagnose,rcpd,29,0.19485231321229698
discomfort,noise,53,0.19450115337693502
open my throat,throat,33,0.19440377612579107
bloating,symptom,209,0.19391363321960337
75,dr bastian,36,0.19372727912088658
cpd,stool,26,0.19362570224708528
air come,micro burp,30,0.19343999380526292
procedure,schedule the procedure,28,0.1932076091436035
bloating,nausea,96,0.19318073226805543
gag,nausea,79,0.1928712107687016
deny,doctor,38,0.1927562595579763
actual procedure,procedure,30,0.1925515339560119
carbonation,turn,63,0.19249234679211108
clinic,ent,28,0.1923031095230796
gas,puke,47,0.19227288909353926
cost,gp,47,0.19205679681192647
procedure,procedure with dr,41,0.1919974733231884
bloating,shortness of breath,25,0.19180446728565095
air,gassy,95,0.1916400008263564
chest,gag,80,0.19142329757936355
air,retching,27,0.191258954425603
doctor,resource,36,0.19103375744576184
rcpd,trauma,25,0.1908306642754022
amount of air,vomit,32,0.19075288261725684
acid reflux,rcpd,194,0.19038420554908306
anesthesia,dr bastian,111,0.1903453224647312
insurance,specialist,42,0.1900776944320186
drink,drink fizzy drink,27,0.18999931855856156
burp,gurgle,2246,0.18972957623898612
botox procedure,hospital,67,0.18941343422210058
gurgle,hiccup,146,0.189390441747644
air,proper burp,42,0.18924438342373992
throat,upper esophageal sphincter,64,0.18921482295073933
botox procedure,endoscopy,50,0.18904787902605122
botox procedure,visit,35,0.18900194281161176
eat drink,turn,32,0.18893078535303756
doctor,see a doctor,38,0.1886446275075894
actually burp,air,44,0.18839959227575925
air,excessive flatulence,34,0.18793223848174243
beer,eat or drink,28,0.18792235367456014
procedure,second procedure,39,0.1878851724626655
burp,micro burp,801,0.18753996253191202
consultation,test,55,0.1874345314974843
bloat,gas,41,0.18742485813862572
anxiety,ibs,54,0.1872656207139114
doctor,request,48,0.18709369625514732
endoscopy,hospital,39,0.18707568495137974
constipation,cpd,81,0.18701276029022565
experience,never experience,28,0.18696119682032594
gassy,pressure,31,0.18679819924369473
abdomen,esophagus,30,0.18678547911853802
air,vomit,383,0.1862946463923162
experience,social situation,25,0.1862924114192842
injection,procedure,242,0.18624161014194932
first procedure,procedure,34,0.1861662362904773
sphincter,throat,87,0.18616332936538435
esophagus,gastroenterologist,38,0.18607216431425788
gas,gurgle,230,0.18597258102519504
chest,puke,39,0.18549901657351014
cost,referral,58,0.18539616976247392
amount of air,gurgle,42,0.18536608771442942
bloating,chest pain,26,0.18528357176944207
chest,symptom,180,0.18497136694076388
hospital,scope,26,0.18494323006213495
pain,trap air,46,0.18481349713656578
chest pain,symptom,50,0.1848118610601943
procedure,visit,121,0.18461036202063202
much gas,symptom,26,0.18457544895465292
air,really burp,32,0.183965377978806
botox,second round,223,0.18382116546836236
clinic,doctor,72,0.18375842870636783
disorder,rcpd,88,0.1836087768629779
cough,vomit,104,0.18331985756495303
consultation,surgery,75,0.1831656067440466
gassy,pain,58,0.1830673512331815
stomach issue,symptom,35,0.18306403485507186
gurgle,main symptom,27,0.18300191687062187
chest,cough,60,0.18284918196196592
symptom,unable to burp,61,0.18259021130351638
croaking,gas,28,0.18214762193448203
gas,reflex,28,0.18214762193448203
doctor,gp,124,0.18180125868315525
cover,ent,61,0.18164466619767639
botox,dilation,116,0.18161618952533443
country,ent,33,0.18130666943871343
botox procedure,scope,32,0.1809730276161396
inability to burp,vomit,112,0.18097193324658756
air,puke,99,0.18093833008008509
doctor,doctor tell,36,0.18086377894123162
hospital,treatment,90,0.1808573183862553
cover,doc,37,0.1807435446346398
2nd round,botox,44,0.1807343386997798
flatulence,pressure,26,0.18072695050555582
operation,surgery,33,0.18061650676723004
emetephobia,rcpd,27,0.18022214949039614
100 unit,office,38,0.1800399074921455
chest,unable to burp,28,0.17987122146310092
cpd,ibs,110,0.17968109814342598
many unit,office,26,0.17959328997778884
cricopharyngeus muscle,throat,42,0.17956011219876417
laryngoscopy,procedure,29,0.1792746387374529
pain,unable to burp,47,0.17924145992114932
burp,feel the burp,50,0.17922778252786944
gp,insurance,37,0.17918952188613732
bloating,gassy,37,0.17886983210051655
shaker exercise,turn,83,0.1788105208258527
lower,throat,46,0.1786542662664866
air vomit,pressure,82,0.178441775887628
drink,turn,264,0.17828089896402646
cough,gas,67,0.17806691862659996
rcpd,sibo,41,0.17803195571193878
pain,symptom,292,0.17802168655904677
75 unit,dr bastian,32,0.17779959605100668
noise,vomit,96,0.17752703619232912
frog,gurgle,41,0.17742720645369106
pressure,vomit,122,0.17729525326655476
eat and drink,turn,40,0.17692804156974581
ent,nhs,40,0.17672861743650273
beer,technique,26,0.17664315127292654
burp,burp whenever,79,0.17652393132137614
gurgle,trap air,61,0.1765145900096826
cure,shaker,25,0.17650196377180147
air,gag reflex,60,0.1764177161650904
drink,eat drink,41,0.17614111194101256
discomfort,gassy,28,0.17607664438854348
chest,nausea,78,0.1759661961013834
eat or drink,turn,55,0.17589471248140484
inability to burp,noise,43,0.17564105129104765
gurgle,painful hiccup,40,0.17560746170643038
inability to burp,nausea,61,0.17521078747602695
air come,gurgle,74,0.1751546653450927
doc,insurance,36,0.17514388017111307
botox injection,surgery,82,0.17513515724907655
air,micro burp,176,0.1751296011250962
air,mini burp,32,0.17487856920838224
esophagus,neck,91,0.17480698551814436
cost,specialist,44,0.17470506986146347
direct,doctor,35,0.17458394189793294
chest,inability to burp,62,0.17434267496653474
gurgle,proper burp,34,0.1737836987222338
stomach ache,symptom,26,0.17377648156831538
else experience,experience,68,0.17303420012147788
esophagus,swallow air,26,0.1728363439452267
pressure,symptom,147,0.17276992793808751
burp,feel air come,60,0.17276107048215317
gassy,gurgle,76,0.1725792910821911
bone,throat,33,0.17255999956849558
air,burp i think,28,0.17222273817399417
doc,doctor,117,0.1719468594710689
bloating,chest,86,0.17192431800171765
doc,specialist,27,0.17142230396953215
gerd,rcpd,100,0.1713613918463295
cough,croak,25,0.17118976264803396
soda,turn,52,0.1711336127005532
air,bloating,226,0.17112739128382184
cpd,illness,31,0.17099607704150552
cough,regurgitation,37,0.17097439224311714
endoscopy,procedure,159,0.16982051789627986
carbonated drink,turn,41,0.16933567419641044
burp,noise,600,0.16852437109248591
inability to burp,pain,101,0.1683829525538362
botox procedure,test,82,0.16811006581063737
air bubble,gurgle,37,0.1671149374887525
anxiety,rcpd,208,0.16709814157222008
approve,doctor,35,0.1669722497521781
nausea,regurgitation,49,0.1668320857704321
air,hiccup,142,0.1667754503638159
condition,experience,395,0.1667720548489049
massage,throat,60,0.16674361944638613
cricopharyngeus,throat,47,0.1666605829860087
doctor,medical professional,28,0.166639728436664
cure,technique,40,0.16643900307255813
actually burp,gurgle,34,0.166313027655994
burp,still gurgle,93,0.16624956491721718
burp,feel the air,162,0.16595897001214024
office,second dose,27,0.16589032732557674
croak,gurgle,80,0.16581446003857297
air,unable to burp,67,0.16573302704480464
swallow test,throat,36,0.1654995394911432
micro burp,noise,43,0.1654229476535461
botox,many unit,168,0.1654081974788552
cough,hiccup,38,0.16519117651918705
bloating,pressure,72,0.16507089743208997
diaphragm,throat,95,0.16494691904072772
ibs,rcpd,86,0.16492306838003223
discomfort,gurgle,151,0.16457089689408033
indigestion,symptom,26,0.16445295442483734
gas,inability to burp,67,0.16439636959100043
botox,round of botox,81,0.16423810740852327
actually throw,air,25,0.16397871749623874
botox,get 75 unit,26,0.16375681122815916
croaking,pain,36,0.16374540624329056
botox treatment,study,32,0.16364151035383415
contract,throat,44,0.16350670188195887
bloat,pain,51,0.16341791433493214
burp,burp almost,53,0.16329403122611835
micro burp,regurgitation,41,0.1627576967967606
air,discomfort,166,0.16272555843188127
cpd,sibo,43,0.1625396700753122
gurgle,unable to burp,59,0.1624475501880826
gassy,micro burp,25,0.16233276531152724
burp,loud burp,99,0.1619887412310826
headache,symptom,27,0.1619735158494766
doctor,map,57,0.16187297191493655
air,stomach pain,47,0.16183811589631142
air,bloat,79,0.1617935658065061
coffee,turn,37,0.16165525640814413
25 unit,botox,27,0.16150365832073652
gerd,noburp,48,0.16141908321889267
botox injection,study,30,0.16123639767686998
doctor,germany,25,0.16086366172645908
air,pain,327,0.1604520263455235
nausea,pain,120,0.1604390665412347
noise,symptom,107,0.16041013545306138
micro burp,pressure,53,0.16032028018857936
hiccup,pain,87,0.15995064916305796
excessive flatulence,gurgle,25,0.15980738318840096
botox,botox for dysphagia,34,0.1597225682919384
relaxation,throat,28,0.15968376133242784
burp,enough pressure,41,0.15955745499529783
air,pass gas,28,0.1589321829333402
air,frog,40,0.1588124649413626
nausea,pressure,61,0.15880161127947012
doctor,university,31,0.15874370719542755
discomfort,micro burp,51,0.15841314060335326
gurgle,pain,291,0.15840395457246226
gas,trap air,26,0.15838334285130307
burp,urge to burp,55,0.15800196624443916
bloating,gurgle,189,0.15799858444028536
150 unit,botox,34,0.1578868207844645
burp,release air,128,0.15786210859076008
cannot burp,pain,28,0.15779653719269787
burp,flatulence,295,0.15754553563993823
les,muscle,26,0.1575096160573068
burp,feel the gurgle,85,0.1574587467052562
drink,technique,69,0.1573942240126005
pressure,regurgitation,41,0.1573086982421041
fizzy drink,turn,43,0.15725787244170805
bloat,gurgle,69,0.15725639943398986
endoscopy,surgery,63,0.15722640035853447
burp,get burp,129,0.15698816864215318
botox,dosage,125,0.15694406266890604
air,much gas,26,0.15665339254403307
acid reflux,constipation,25,0.15662440645243964
inability to burp,pressure,48,0.15625660667005112
procedure,surgery,395,0.15620929098853523
burp,feel the gas,60,0.1561931427166437
air vomit,gas,94,0.15618363416948108
cover,doctor,144,0.1560709159978079
active botox,botox,40,0.15584912222461378
burp,gurgle come,124,0.15554864616238448
discomfort,gag,54,0.15547255662986453
gurgle,tightness,31,0.15542706436145518
micro burp,pain,100,0.15536715501314682
burp,burp instead,54,0.1552965972075759
hernia,rcpd,38,0.15513890446630552
cough,noise,34,0.15500013492467074
burp,burp i think,109,0.15494840804374063
burp,sound burp,37,0.1548210943869288
ibs,noburp,41,0.1547795427707396
air,cannot burp,43,0.15475422162299107
emetophobia,rcpd,122,0.15474735362689843
bowel,cpd,42,0.15472202093887538
burp,chest,823,0.1546961828763182
cp muscle,throat,29,0.15468462973215466
symptom,trap gas,36,0.15445059601652847
air come,burp,318,0.1544154178134171
gassy,vomit,49,0.15406759193384884
bloating,inability to burp,60,0.15403202728807525
cpd,emetophobia,142,0.1538736872049871
botox injection,procedure,168,0.153830386824115
esophagus,gi,32,0.1537212277482137
nausea,noise,46,0.1534115381544571
air,painful hiccup,38,0.1533034768608903
disease,rcpd,27,0.15307982385251148
bloating,noise,52,0.1529967915890524
bloating,micro burp,64,0.15297761122522358
50,botox,334,0.15296706911129743
beer,teach,27,0.15293020867763316
injection,study,34,0.15284046595367184
pressure,puke,27,0.15279101617762217
cure,teach,45,0.15278853394677216
gurgle,reflex,47,0.15270143652840973
feeling,symptom,29,0.1526753529951317
burp,proper burp,144,0.1526621561556096
air vomit,trap air,25,0.15266172828605523
burp,burp however,67,0.1524899327559012
hiccup,inability to burp,38,0.15246543570266316
exercise,fizzy drink,25,0.1524038173145855
air,gargle,27,0.15213902053031214
200,botox,109,0.1521327824372677
croaking,vomit,34,0.15200867042859612
air vomit,noise,54,0.15190495740436866
gurgle,symptom,358,0.15143830679505144
burp,gurgle noise,137,0.151320200409139
amount of air,burp,163,0.15098891808210854
50,round,25,0.15079054509707002
burp,burp it feel,32,0.15074728676346935
burp,force the air,68,0.150734207495319
deductible,doctor,31,0.15065090409550144
drink water,turn,38,0.15059694334300416
chest,croak,30,0.1505616478838629
botox procedure,study,41,0.15017605699706849
cough,pressure,42,0.15009099727919908
cricopharyngeal muscle,throat,37,0.1500122822754054
anxiety,disorder,38,0.14993121584840513
doctor,provider,32,0.14988773321353155
chronic,cpd,28,0.14983270538134066
burp,really burp,111,0.14973977171418437
rcpd,reflux,163,0.14971820583005657
cough,gurgle,116,0.14971388583151732
burp,release of air,64,0.14970776575705325
200,dr bastian,25,0.14963940229178918
croak,pressure,26,0.1495979293773217
hiccup,micro burp,40,0.14958740523709974
burp,force burp,137,0.14938997397134807
burp,weird hiccup,25,0.14933964478443895
burp,natural burp,31,0.14926827866181366
burp,burp sometimes,115,0.1492462530024325
burp,croak,356,0.14922199052927596
les,swallow,28,0.14920462890460354
burp,feel like burp,29,0.14919036598803329
gag,gurgle,147,0.14912853480532876
botox,pre botox,205,0.148996586026428
burp,discomfort,682,0.14885197989741533
acid reflux,cpd,179,0.1487497649802117
stomach pain,vomit,28,0.14872760953642206
barium swallow test,throat,39,0.14872187269928216
50,anesthesia,27,0.14870741686463568
burp,burp happen,74,0.14860852931814442
burp,burp normally,186,0.14853264918469827
100 unit,dr bastian,52,0.14821372384963818
exercise,turn,95,0.14811215300916059
actual burp,burp,119,0.1480842995518127
flatulence,vomit,41,0.14802966777669901
gas,vomit,135,0.147859411564273
burp,sized burp,30,0.14772932955695353
burp,burp constantly,56,0.14754007013804432
cure,medicine,28,0.1472560843813768
beer,turn,72,0.1470853758323075
air,get gurgle,33,0.1469589186823881
gurgle,stomach pain,38,0.1466963065820883
stomach acid,symptom,36,0.14629337454506347
botox,one injection,30,0.14623014824807604
burp,get micro burp,36,0.14604792248253815
chest,micro burp,55,0.14584910498615336
manometry,treatment,29,0.14584140355180306
air,chest pain,47,0.14564968259863695
burp,pressure,689,0.14549590730236062
dosage,dr bastian,27,0.14547723765636025
acid reflux,ibs,33,0.14530068346594938
bubble of air,burp,51,0.1452529901051943
botox,local anesthesia,43,0.14517006883062228
air,tightness,32,0.14515750678158434
gag,regurgitation,39,0.14472997629252538
burp,regurgitation,520,0.14466136895541162
anxiety,gerd,45,0.14426646683537656
burp,gurgle sound,83,0.14423491800604946
cannot burp,vomit,26,0.1441802996104479
hiccup,pressure,40,0.1441549072988644
gag,gas,68,0.14411201429274825
air,nausea,171,0.1439825608286765
acid reflux,noburp,75,0.14376731166857054
gas,nausea,73,0.14353244756365036
feeling,gurgle,30,0.14344538207373003
burp,burp sound,67,0.1433676476376627
burp,mini burp,114,0.14334288875040332
core,throat,31,0.14331541608296983
gag,pain,100,0.14302819193277114
burp,stop burp,110,0.14285282554645218
burp,burp although,37,0.1427841095376586
discomfort,regurgitation,36,0.1426631553048891
dr bastian,dr karagama,41,0.14248970553190976
bloating,burp,864,0.14234978555098765
amount of burp,burp,25,0.14231008784550078
burp,burp consistently,25,0.14231008784550078
disorder,reflux,31,0.1419750998878107
self,turn,36,0.14172979654364667
botox,second treatment,31,0.14161750957326616
drink,self,51,0.1416081744387246
burp,burp i feel,52,0.14148695100516756
burp,burp properly,83,0.14120797735116655
burp,vomit,1365,0.1410698567266082
burp,reflex,217,0.14092225866535654
burp,still have gurgle,31,0.14087055664139667
burp,relieve burp,86,0.1408067475961264
swallow air,throat,62,0.14057426035099774
teach,turn,54,0.14056778539796494
burp,massive burp,44,0.1401347931378651
swallow issue,throat,35,0.13978756932798697
cover,specialist,29,0.13971401386991245
burp,feel the pressure,67,0.13964463888861872
burp,force the burp,57,0.13964191647776591
anxiety,constipation,27,0.1396107825183278
80 unit,botox,59,0.13960640855632214
exercise,soda,25,0.1395999351611346
gurgle,stomach acid,38,0.13958823029047443
burp,burp often,27,0.1395826411671761
burp,burp loudly,27,0.1395826411671761
croak,gag,25,0.13915075902940324
burp,burp reflex,39,0.13911757030653907
burp,gas,888,0.1390102136582192
burp,burp everyday,25,0.13894891981071966
beer,cure,52,0.13857971320850618
injection,surgery,78,0.13854353628866264
burp,unable to burp,252,0.13841591918121188
injection,treatment,71,0.13840177514489735
burp,feel like air,44,0.13826880410450684
burp,inhale burp,31,0.138198122516348
burp,relief from bloating,31,0.138198122516348
another injection,botox,42,0.13804917228902078
gurgle,headache,25,0.13803833295723236
burp,fear of throw,70,0.13787362469317416
burp,burp the air,26,0.13767932967164417
burp,burp daily,26,0.13767932967164417
burp,croaking,213,0.13764740001192638
antacid,drink,37,0.13757961563128826
gas,symptom,158,0.1375518728712986
surgery,test,106,0.1374748905835876
burp,burp get,82,0.13737021521091308
accidentally burp,burp,32,0.13732090329728128
ibs,reflux,33,0.13724777138208827
cpd,silent reflux,26,0.13707282653386185
burp,gassy,303,0.13704561948038485
air vomit,gurgle,175,0.13685399219899066
symptom,trap air,42,0.13677786993440033
actually burp,burp,138,0.13658483214669048
eat or drink,exercise,25,0.13630906247738903
burp,regular burp,59,0.1363017128442938
hiatal hernia,rcpd,50,0.1362303960833647
burp,excessive burp,45,0.13600132868549566
experience,similar experience,47,0.13572195866095688
burp,burp immediately,25,0.13568244527077417
burp,struggle to burp,56,0.13563252713377202
gas,hiccup,50,0.13556642536243807
chest,vomit,108,0.1354193236850044
air come,pain,40,0.13537460255558484
burp,burp feel,64,0.1353061334134098
50 unit,botox,169,0.13522881348575536
burp,pain med,35,0.1351216959917564
burp,definitely burp,35,0.1351216959917564
burp,feel air,43,0.13503092883791484
hiccup,nausea,42,0.13493377903688736
botox,candidate for botox,37,0.13483415948252966
cost,doctor,150,0.13470884028330052
burp,usually burp,26,0.13457296142441286
burp,burp burp,26,0.13457296142441286
burp,silent burp,36,0.13450860373096238
strengthen,throat,27,0.13449825025504583
burp,burp really,55,0.13444705597525247
also burp,burp,55,0.13444705597525247
procedure,test,248,0.1344466690187698
burp,cough,533,0.13421563066126121
abdomen,throat,62,0.13408431407153018
burp,inability to burp,584,0.13407359642375674
cough,pain,74,0.13402714560498735
endoscopy,treatment,49,0.13397910289382972
air release,burp,30,0.1337771733463773
hiccup,symptom,94,0.1336758952684563
neck,slow swallow,77,0.13342000354512382
botox,unit,65,0.13312362595174504
burp,croaking noise,39,0.13295209707541628
bloating,hiccup,47,0.13280328285784623
procedure,testing,61,0.13276818808342394
fear,noburp,50,0.1327103407725713
bloating etc.,burp,28,0.1326927224006751
burp,weird gurgle noise,25,0.13250547453919545
burp,frequent burp,25,0.13250547453919545
bloating,croak,29,0.13193431641476316
burp,kind of burp,29,0.13189370484088941
cpd,reflux,172,0.13186714771533958
botox procedure,surgery,92,0.13177769105650086
burp,hiccup,523,0.13174888329995096
burp,rarely burp,42,0.13173588191200142
burp,gas come,55,0.131610948414473
burp,much gas,98,0.1315738622912171
dose,dr bastian,85,0.1315575646397492
burp,stomach pain,173,0.1315356249513157
burp,way to burp,39,0.13096415122582206
pain,stomach acid,25,0.13047493031669744
air vomit,nausea,67,0.13018033829770892
botox,inject botox,31,0.12996584462192337
burp,release the air,74,0.12986433419961388
air be come,burp,49,0.12981183445557593
botox,dose,370,0.1297654788692448
burp,frog noise,87,0.12976239185575114
burp,burp occasionally,37,0.12975654808075104
burp,pain,1267,0.12959462892538373
burp,fear of vomit,166,0.12958264267636907
air vomit,gassy,27,0.12931848561268106
discomfort,hiccup,35,0.12928537127661144
air,feeling,30,0.12890896242736186
low esophageal sphincter,throat,39,0.12885296235359342
beer,shaker exercise,27,0.12878736303715538
burp,get gurgle,132,0.12875024573353502
chest pain,vomit,27,0.12870133787415364
always burp,burp,26,0.12859822073409
administer,botox,36,0.12834884118996637
burp,burp taste,50,0.12810432982832318
pain,vomit,178,0.1280897275649756
burp,satisfy burp,31,0.12807129953838903
burp,stomach and chest,31,0.12807129953838903
burp,burp also,66,0.1279844148320833
burp,burp naturally,51,0.12795377700795166
botox,general anesthesia,183,0.12746072909806988
botox,dose of botox,41,0.12743791938773377
alcohol,exercise,28,0.12742211082801155
discomfort,vomit,87,0.1273423113557704
fear of vomit,gurgle,32,0.127183163697228
burp,wet burp,39,0.1270826831263578
drink,teach,70,0.12705241088750627
stomach acid,vomit,25,0.12686953905508422
air bubble,burp,141,0.12678330420709252
burp,uncontrollable burp,112,0.12652495924563054
anxiety,cpd,193,0.1262695643854511
anesthesia,botox,327,0.12609871414309448
100 unit,botox,197,0.1260175527750373
croaking,symptom,35,0.12581608793425636
air vomit,croak,29,0.12578861475724742
botox,round,297,0.1257749200036238
croak,pain,43,0.12557569693144632
gassy,symptom,50,0.12542631416718647
burp,symptom match,27,0.12512027447100402
burp,gargle,101,0.12491673641705246
medicine,turn,31,0.1247340478393264
burp,release gas,70,0.12469542960438698
burp,symptom,1593,0.12446552256908719
cough,discomfort,34,0.12442241777917241
drink,tum,27,0.12424021059194977
burp,randomly burp,29,0.12411181136846217
anxiety,noburp,81,0.124111488910267
frog,symptom,25,0.12345464209304371
burp,gurgle start,61,0.12342178819793619
gurgle,stomach issue,25,0.12334119662546708
burp,projectile vomit,39,0.12332066396263804
air build,burp,31,0.12331393260160771
burp,sometimes burp,31,0.12331393260160771
burp,think burp,31,0.12331393260160771
emetophobia,noburp,50,0.12328279323124237
burp,feel pressure,40,0.12314738649913254
burp,reverse burp,32,0.12297939793837578
constipation,rcpd,45,0.12275616165373654
acid reflux,fear,40,0.12275089427027683
burp,properly burp,43,0.12273527827961588
burp,less gas,27,0.12243058753288676
noburp,reflux,69,0.12240006307985199
heartburn,noburp,28,0.1223662738464855
burp,burp feel like,40,0.12135705449625421
botox injection,botox procedure,36,0.12095049084956441
burp,burp seem,34,0.12032561272774206
burp,get gas,26,0.12017417223710507
botox,dr bastian,915,0.12013564280794835
cure,medication,33,0.1200663046871537
cannot burp,gurgle,30,0.12004657077079785
burp,cannot burp,155,0.12003117995048142
burp,excessive flatulence,95,0.11986742479648936
burp,extreme pain,27,0.1198013481440189
burp,burp usually,27,0.1198013481440189
burp,pressure build,42,0.11947592619209402
bloat,symptom,48,0.11925068468765969
medication,turn,43,0.11886752770171738
doctor,nhs,76,0.11876440639276592
scope,treatment,29,0.11843026948187485
burp,stomach problem,56,0.11837449427625077
burp,gurgle bloating,34,0.11827019299864835
burp normally,gurgle,30,0.11819853928755122
swallow more air,throat,27,0.11791105579387301
fear,reflux,41,0.11789319658523284
burp,loud gurgle,46,0.11786199743710624
burp,trouble burp,42,0.11781987770517802
med,turn,28,0.11740306268550069
acid,cpd,70,0.11736274579778515
dysfunction,throat,42,0.11710947205299801
pain,puke,41,0.11700167161583297
gas,micro burp,52,0.11653742862778556
cough,nausea,37,0.11652271578720269
burp,feeling,127,0.11637036080714595
chest,regurgitation,35,0.11634632877270694
air burp,burp,35,0.11619713392490982
bloat,burp,271,0.11618363813835583
drink,shaker exercise,78,0.1157795372062216
air vomit,bloating,69,0.11553441159468777
muscle,slow swallow,76,0.115331405900286
botox,second injection,84,0.11524868308185823
burp,severe bloating,49,0.11517141804301889
burp,stomach issue,122,0.11498540266175587
stretche,throat,25,0.11479811928466362
burp,feel like vomit,28,0.11458060935048346
burp,puke,300,0.1145633175639526
burp,gurgle like,35,0.11426653789426121
anesthesia,dose,26,0.11388524555112531
fear of vomit,symptom,26,0.11354879301801023
air vomit,micro burp,51,0.11330243306591145
bloating,cough,41,0.11282406441091468
burp,upper chest,39,0.11268300314488423
air,fear of vomit,32,0.11253475695383221
gurgle,vomit,232,0.11250742977805268
burp,main symptom,82,0.11236288549188406
accidental burp,burp,34,0.11230670013650558
burp,burp uncontrollably,48,0.11228703886377742
burp,weird gurgle,27,0.1122505845476495
burp,burp except,31,0.11219197148305694
burp,painful bloating,47,0.11213762045022226
air escape,burp,46,0.1119891880010326
croaking,gurgle,35,0.11169936515291129
burp,get air,74,0.11163925762378099
burp,release the gas,41,0.11126920293054703
burp,chest pain,172,0.11123082422388647
botox,second dose,140,0.1111994667547248
botox procedure,treatment,73,0.11114500213214243
botox,general anaesthetic,79,0.11084188766031745
air vomit,chest,60,0.11075519528659897
botox treatment,test,39,0.11062171576547818
gurgle,puke,56,0.11056714093175075
burp,diarrhea,73,0.11053436367215827
75 unit,botox,87,0.1104330458471564
symptom,vomit,206,0.11016864124552501
burp,relieve the pressure,51,0.11015990772214757
anaesthesia,botox,33,0.11010834034516542
burp,trap wind,30,0.11000644206601892
burp,burp stop,28,0.10988013612554534
burp,much pressure,42,0.10985751769729254
burp,gurgle happen,27,0.10983820570088874
burp,reliably burp,25,0.1098084644933011
pain,regurgitation,58,0.10962898495825797
air,trap gas,32,0.10960530952816773
operation,procedure,47,0.10949199445983326
air,shortness of breath,33,0.10941676757726074
burp,involuntary burp,39,0.1093333148138711
burp,random burp,38,0.1091606876430382
begin burp,burp,38,0.1091606876430382
burp,gurgle and bloating,37,0.10898959197068654
burp,excessive gas,36,0.10882037796516694
burp,extreme bloating,44,0.10874148475907396
botox,office,496,0.108671845947448
air,regurgitation,92,0.10835121652886827
cpd,fear,100,0.10830237179730577
botox,get 100 unit,38,0.10804895005890737
burp,indigestion,98,0.10777275259688204
burp,pass gas,89,0.10773420266703806
burp,relieve pressure,26,0.10736105831146746
burp,force air,44,0.10729017076024472
burp,end up throw,25,0.10725996238960069
burp,gas pain,66,0.1070340837338126
gurgle,trap gas,28,0.10661482082161372
disorder,noburp,26,0.10642557996979986
burp,throw up since,51,0.10638644684902834
burp,excess gas,67,0.10633610455107774
burp,stomach cramp,40,0.10632164956075987
burp,burp thing,73,0.10610573487072963
burp,burp cause,39,0.10607296223839255
anesthetic,botox,28,0.10596818179711003
swallow pill,throat,25,0.10595290395529598
150,botox,35,0.10591371177539394
burp,burp symptom,81,0.10573527725708746
burp,burp problem,37,0.10556755815940731
bad bloating,burp,26,0.10495928443972469
fear,rcpd,83,0.10490881397637332
burp,stomach acid,155,0.10467509969744407
burp,burp regularly,60,0.1043861295484902
cpd,noburp,160,0.1043568684879931
botox,month post botox,196,0.10434633053498578
50,office,32,0.10427666554117716
air,symptom,310,0.10419767816277595
drink,medicine,38,0.10406024072571446
procedure,treatment,272,0.10404242146941892
air vomit,hiccup,40,0.10401152083566524
200 unit,botox,30,0.10397971289039477
procedure,study,114,0.10379352406522425
condition,similar experience,28,0.10377246336518199
cure,drink,131,0.10372198629598234
air trap,burp,60,0.10334955663086681
30 unit,botox,25,0.10333794972755343
2nd dose,botox,25,0.10333794972755343
anxiety,reflux,64,0.10322824742334052
burp,fullness,52,0.1030447686205467
burp,tightness,110,0.10276646651249995
burp,gag,584,0.10266782187124217
gurgle,shortness of breath,28,0.10241808324802759
bloating pain,burp,25,0.10232508240367656
botox,consider botox,26,0.10224651051292771
air get,burp,36,0.10190013966546281
beer,exercise,31,0.10179198662112296
amount of gas,burp,72,0.10150629301978951
barium swallow,throat,46,0.10116703843871118
burp,gas build,46,0.10101295767953539
burp,phobia of vomit,27,0.10065732261308302
burp,produce gas,27,0.10065732261308302
cough,symptom,76,0.10057262435007693
burp,painful hiccup,122,0.10052578475726091
burp,stomach gurgle,32,0.1004674601614751
les,throat,64,0.10024928373104626
burp,constant bloating,36,0.10023016547115388
cost,ent,41,0.10013722232587022
burp,burp gurgle,25,0.09993423114408753
botox treatment,hospital,25,0.09958722641539637
burp,burp and feel,42,0.09950874363681607
burp,nausea,621,0.09937556332505752
gag,inability to burp,33,0.09895759643067488
burp,trigger my gag,44,0.09892165655378979
75,botox,81,0.098817701869666
burp,frog,122,0.09850349268682601
burp,constant gurgle,35,0.09815468309153737
50u,botox,33,0.09811743403522039
air vomit,pain,96,0.09782982365923014
air,inability to burp,102,0.09776011154373954
burp,produce air inside,30,0.09774138438024113
burp,cough burp,25,0.09759168322949278
burp,symptom have get,25,0.09759168322949278
phobia,rcpd,31,0.09744498673619345
gastroenterologist,throat,62,0.09696710319289423
burp,cramping,36,0.09695777141255066
burp,lack of burp,42,0.09670467384656872
office,round,31,0.09632032868432937
burp,chest pressure,46,0.09586690190485977
gurgle,inability to burp,90,0.09576050095756011
acid reflux,anxiety,57,0.09546236964676086
gag,hiccup,29,0.09543370493756037
bloat,vomit,32,0.0949775932257621
